User,Text,Date,Retweets,Favorites
mike_pence,"Stopped by the world famous Cafe Versailles in Little Havana before our rally in Miami tonight #MAGA https://t.co/onSl2ViXRd","Fri Nov 04 22:44:15 +0000 2016",1999,5485
mike_pence,"Getting ready to join the @marklevinshow LIVE from the campaign trail. Tune in!","Fri Nov 04 22:28:13 +0000 2016",990,3341
mike_pence,"Thank you Greenville! Great to have the 'Women for Trump' bus tour join us this afternoon at our rally as they cris… https://t.co/DuogqOSsvS","Fri Nov 04 19:21:11 +0000 2016",2684,7369
mike_pence,"RT @marc_lotter: Gov @mike_pence and Indiana First Lady Karen Pence boarding the campaign bus for a visit to Greenville, NC. https://t.co/z…","Fri Nov 04 17:50:48 +0000 2016",1142,0
mike_pence,"Great to be in Lansing, Michigan! We're wheels up to Greenville for this afternoon's rally! https://t.co/mZ4DSEeg1c","Fri Nov 04 15:47:52 +0000 2016",2231,6318
mike_pence,"Wrapping a great day on the trail with @tedcruz! Join me tomorrow in Michigan, North Carolina and Florida. Tickets:… https://t.co/WfJqf1Ev9Q","Fri Nov 04 01:14:54 +0000 2016",2860,7224
mike_pence,"Nice try Gov. Can't help you on Sunday, but we are so grateful for your support on Tuesday! #MAGA https://t.co/0POJmsu8tu","Fri Nov 04 00:48:24 +0000 2016",889,3533
mike_pence,"Great rally in Pennsylvania! @realDonaldTrump will fight for a government of, by and for the people. We will… https://t.co/DSPBGHnHpk","Fri Nov 04 00:01:57 +0000 2016",2853,7120
mike_pence,"RT @tedcruz: It’s all about turnout. Together, we’re going to keep GOP control of the Senate and defeat Hillary Clinton in this presidentia…","Thu Nov 03 22:56:05 +0000 2016",3740,0
mike_pence,"Joining @tedcruz to stump for @realDonaldTrump at the @Air_Zoo in Kalamazoo, MI. This crowd is ready to… https://t.co/lewSGsPlP4","Thu Nov 03 21:51:47 +0000 2016",2991,7391
mike_pence,"So proud of my wife Karen introducing Melania who delivered a beautiful speech about the promise of America. Togeth… https://t.co/OA9gj9Q7vt","Thu Nov 03 20:02:01 +0000 2016",4159,12075
mike_pence,".@realDonaldTrump and I are grateful to stand shoulder-to-shoulder on the trail with one of America's great conserv… https://t.co/KP9DCheTuS","Thu Nov 03 19:00:17 +0000 2016",4206,9717
mike_pence,"Proud of Karen who today will be introducing our country's next First Lady, Melania Trump, in PA. Our nation is coming together to #MAGA.","Thu Nov 03 18:06:17 +0000 2016",4086,12282
mike_pence,"Great rally in Prole, IA! At this important crossroads for our country, Republicans must choose the path in defense… https://t.co/SXuidyFZBD","Thu Nov 03 17:46:14 +0000 2016",2402,6705
mike_pence,"Excited to be campaigning w/ @tedcruz. It's time for Republicans to come home. Join us LIVE at the Bruere Farm in IA https://t.co/7CngZSX310","Thu Nov 03 16:26:08 +0000 2016",2809,7193
mike_pence,"Join me on the campaign trail tomorrow with Senator @tedcruz in Prole, IA and Kalamazoo, MI. Tickets: https://t.co/wnLfxW5H5C","Thu Nov 03 02:51:38 +0000 2016",1744,4687
mike_pence,"Thank you Loveland, CO! A President @realDonaldTrump will push for bold change, powered by the people and their lov… https://t.co/F0NqNr4HRT","Thu Nov 03 01:18:40 +0000 2016",2731,7311
mike_pence,"Our new ""Trump Force 2"" is sporting fresh paint and ready to help us make the final push to Election Day! Next stop… https://t.co/fPtGImnraE","Wed Nov 02 23:31:06 +0000 2016",3897,11128
mike_pence,"We powered through the rain for another great rally in Las Cruces, NM! We're on the cusp of an incredible, historic… https://t.co/UXcQbcOncR","Wed Nov 02 21:55:08 +0000 2016",3720,9109
mike_pence,"We've touched down in Las Cruces, NM! Join us LIVE from the airport hanger as we rally for @realDonaldTrump! Watch:… https://t.co/pRj2HLeaR9","Wed Nov 02 20:42:51 +0000 2016",1428,4667
mike_pence,"#ICYMI I joined @rushlimbaugh from the campaign trail to discuss the state of the race. Catch it here: https://t.co/pwnepH1g4L","Wed Nov 02 20:04:16 +0000 2016",897,2637
mike_pence,"Thank you Mesa, AZ! While @realDonaldTrump continues to climb in the polls, Americans are working hard to win back… https://t.co/fEMjmLn3dA","Wed Nov 02 18:20:59 +0000 2016",2426,6266
mike_pence,"Great to be on stage with Arizona's great governor @dougducey at our #TrumpPence16 rally in Mesa, AZ! https://t.co/47unNRMhef","Wed Nov 02 17:26:26 +0000 2016",1735,4881
mike_pence,"RT @marc_lotter: Gov @mike_pence will join @rushlimbaugh in a few minutes to give an update on the election. Listen in.","Wed Nov 02 16:32:21 +0000 2016",461,0
mike_pence,"Our prayers are with the two fallen Iowa police officers, their families and law enforcement. Our first responders represent the best of us.","Wed Nov 02 15:50:34 +0000 2016",4378,13086
mike_pence,"RT @marc_lotter: Gov @mike_pence and @realDonaldTrump outline their plan to repeal and replace Obamacare. https://t.co/liQmPqe6p0","Tue Nov 01 23:00:38 +0000 2016",1374,0
mike_pence,"Tomorrow, we'll be on the road campaigning in Arizona, New Mexico and Colorado. Join us: https://t.co/wnLfxW5H5C","Tue Nov 01 22:18:33 +0000 2016",1416,3906
mike_pence,"What a crowd in Youngwood, PA! With just one week left in this race, this movement is stronger than ever before!… https://t.co/e8RK7DaR4h","Tue Nov 01 20:29:05 +0000 2016",3975,9347
mike_pence,"The choice in this election couldn’t be more clear. https://t.co/5veNPReOdj","Tue Nov 01 20:00:27 +0000 2016",3376,6775
mike_pence,"RT @realDonaldTrump: #ICYMI: Governor @mike_pence and I were in Valley Forge, Pennsylvania today. You can watch it here: https://t.co/taVWw…","Tue Nov 01 18:04:52 +0000 2016",7737,0
mike_pence,"With @HillaryClinton, we will get more of the same from the last 7.5 years—more taxes, more spending, more regulati… https://t.co/TgqEqsFKg8","Tue Nov 01 17:56:13 +0000 2016",2901,6023
mike_pence,"Our next President and a Republican congress must lead the effort to bring much-needed free market reforms to the h… https://t.co/PIiKPBagD0","Tue Nov 01 16:32:32 +0000 2016",2372,4908
mike_pence,"Since 2010, Americans have been suffering under the economic burden of #Obamacare, with its runaway costs, higher premiums &amp; fewer choices.","Tue Nov 01 16:31:39 +0000 2016",2040,5614
